RowID;age;workclass;education;education-num;marital-status;occupation;relationship;race;sex;capital-gain;capital-loss;hours-per-week;native-country;class
Row240;40;Private;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;40;United-States;>50K
Row241;41;Self-emp-not-inc;HS-grad;9;Married-civ-spouse;Other-service;Wife;White;Female;0;0;20;United-States;<=50K
Row242;24;State-gov;Assoc-acdm;12;Married-civ-spouse;Protective-serv;Husband;White;Male;0;0;50;United-States;<=50K
Row243;20;;Some-college;10;Never-married;;Own-child;White;Male;0;0;20;United-States;<=50K
Row244;38;Private;Some-college;10;Divorced;Craft-repair;Not-in-family;White;Male;0;1741;40;United-States;<=50K
Row245;56;Private;HS-grad;9;Married-civ-spouse;Adm-clerical;Husband;White;Male;0;0;35;;<=50K
Row246;58;Private;HS-grad;9;Married-civ-spouse;Adm-clerical;Husband;White;Male;0;0;45;United-States;>50K
Row247;32;Private;HS-grad;9;Never-married;Other-service;Not-in-family;White;Female;0;0;34;United-States;<=50K
Row248;40;Private;Assoc-acdm;12;Married-civ-spouse;Tech-support;Husband;White;Male;0;1977;60;United-States;>50K
Row249;45;Private;HS-grad;9;Married-civ-spouse;Adm-clerical;Husband;White;Male;0;0;40;;<=50K
Row250;41;Private;Prof-school;15;Married-civ-spouse;Prof-specialty;Wife;White;Female;0;0;40;United-States;>50K
Row251;42;Private;Bachelors;13;Married-civ-spouse;Adm-clerical;Wife;Black;Female;0;0;40;United-States;<=50K
Row252;59;Local-gov;10th;6;Widowed;Other-service;Unmarried;Black;Female;0;0;30;United-States;<=50K
Row253;19;Local-gov;Some-college;10;Never-married;Adm-clerical;Own-child;White;Male;0;0;40;United-States;<=50K
Row254;58;Private;Some-college;10;Never-married;Transport-moving;Not-in-family;White;Male;0;0;20;United-States;<=50K
Row255;42;Self-emp-not-inc;HS-grad;9;Married-civ-spouse;Farming-fishing;Husband;Asian-Pac-Islander;Male;0;0;40;Cambodia;>50K
Row256;20;Private;HS-grad;9;Never-married;Other-service;Own-child;White;Female;0;0;40;United-States;<=50K
Row257;32;Private;HS-grad;9;Separated;Other-service;Not-in-family;White;Female;0;0;30;United-States;<=50K
Row258;45;Private;Assoc-voc;11;Widowed;Exec-managerial;Not-in-family;White;Female;0;0;45;United-States;<=50K
Row259;50;Private;7th-8th;4;Divorced;Craft-repair;Not-in-family;White;Male;0;0;40;United-States;<=50K
Row260;36;Private;Bachelors;13;Divorced;Prof-specialty;Own-child;White;Female;0;0;40;United-States;<=50K
Row261;45;Private;HS-grad;9;Married-civ-spouse;Sales;Husband;White;Male;0;0;60;United-States;<=50K
Row262;17;Private;11th;7;Never-married;Other-service;Own-child;White;Male;0;0;12;United-States;<=50K
Row263;59;Private;Some-college;10;Married-civ-spouse;Sales;Husband;White;Male;4064;0;40;United-States;<=50K
Row264;26;Private;11th;7;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States;<=50K
Row265;37;Self-emp-inc;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;Asian-Pac-Islander;Male;0;0;75;Thailand;>50K
Row266;19;;Some-college;10;Never-married;;Own-child;White;Male;0;0;24;Canada;<=50K
Row267;64;Private;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;40;United-States;>50K
Row268;33;Private;Bachelors;13;Never-married;Prof-specialty;Not-in-family;White;Female;0;0;45;United-States;<=50K
Row269;33;Private;HS-grad;9;Married-civ-spouse;Craft-repair;Wife;White;Female;0;0;40;United-States;>50K
Row270;61;Private;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;40;United-States;>50K
Row271;17;Private;9th;5;Never-married;Other-service;Own-child;White;Male;1055;0;24;United-States;<=50K
Row272;50;Self-emp-not-inc;Masters;14;Married-civ-spouse;Farming-fishing;Husband;White;Male;2407;0;98;United-States;<=50K
Row273;27;Local-gov;Masters;14;Never-married;Prof-specialty;Own-child;White;Male;0;0;35;United-States;<=50K
Row274;30;Private;HS-grad;9;Divorced;Prof-specialty;Own-child;White;Female;0;0;40;United-States;<=50K
Row275;43;Private;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;Black;Male;0;0;40;United-States;<=50K
Row276;44;Private;Some-college;10;Married-civ-spouse;Craft-repair;Husband;White;Male;7298;0;40;United-States;>50K
Row277;35;Private;Some-college;10;Never-married;Exec-managerial;Not-in-family;White;Female;0;0;40;United-States;<=50K
Row278;25;Private;Some-college;10;Never-married;Tech-support;Own-child;White;Female;0;0;40;United-States;<=50K
Row279;24;Private;Some-college;10;Married-civ-spouse;Machine-op-inspct;Wife;White;Female;7298;0;48;United-States;>50K
Row280;22;Private;Bachelors;13;Never-married;Prof-specialty;Not-in-family;White;Female;0;0;15;Germany;<=50K
Row281;42;Local-gov;Some-college;10;Married-civ-spouse;Craft-repair;Husband;White;Male;5178;0;40;United-States;>50K
Row282;34;Private;Assoc-acdm;12;Divorced;Sales;Unmarried;Black;Female;0;0;45;United-States;<=50K
Row283;60;Private;Bachelors;13;Divorced;Prof-specialty;Not-in-family;White;Female;0;0;42;United-States;<=50K
Row284;21;Private;HS-grad;9;Never-married;Handlers-cleaners;Own-child;White;Male;0;0;40;United-States;<=50K
Row285;57;Federal-gov;Masters;14;Married-civ-spouse;Sales;Husband;White;Male;15024;0;40;United-States;>50K
Row286;41;Private;Prof-school;15;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;60;United-States;>50K
Row287;50;Private;Some-college;10;Divorced;Other-service;Not-in-family;White;Male;0;0;45;United-States;<=50K
Row288;25;Private;Bachelors;13;Never-married;Exec-managerial;Not-in-family;White;Female;0;0;40;United-States;<=50K
Row289;50;Private;7th-8th;4;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;Ecuador;<=50K
Row290;36;Private;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;45;United-States;<=50K
Row291;31;Private;HS-grad;9;Divorced;Prof-specialty;Not-in-family;White;Female;0;0;40;United-States;<=50K
Row292;29;Local-gov;Bachelors;13;Never-married;Protective-serv;Not-in-family;White;Male;0;0;56;United-States;<=50K
Row293;21;Private;Some-college;10;Never-married;Sales;Own-child;White;Male;0;0;45;United-States;<=50K
Row294;27;Private;Bachelors;13;Never-married;Tech-support;Unmarried;Black;Female;0;0;40;United-States;<=50K
Row295;65;Private;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;16;United-States;<=50K
Row296;37;Self-emp-inc;Bachelors;13;Divorced;Sales;Not-in-family;White;Female;0;0;60;United-States;<=50K
Row297;39;;Masters;14;Married-civ-spouse;;Wife;Asian-Pac-Islander;Female;3464;0;40;;<=50K
Row298;24;Private;HS-grad;9;Never-married;Craft-repair;Own-child;White;Male;0;0;40;United-States;<=50K
Row299;38;Private;HS-grad;9;Divorced;Sales;Not-in-family;White;Male;0;0;80;United-States;<=50K
Row300;48;Private;Bachelors;13;Married-civ-spouse;Adm-clerical;Husband;White;Male;7688;0;40;United-States;>50K
Row301;21;Private;Some-college;10;Never-married;Other-service;Not-in-family;Asian-Pac-Islander;Female;0;0;25;United-States;<=50K
Row302;31;Private;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;45;United-States;>50K
Row303;55;Private;HS-grad;9;Married-civ-spouse;Sales;Husband;White;Male;4386;0;40;United-States;>50K
Row304;24;Private;Some-college;10;Married-civ-spouse;Adm-clerical;Wife;Asian-Pac-Islander;Female;0;0;40;Laos;<=50K
Row305;43;Private;HS-grad;9;Divorced;Adm-clerical;Not-in-family;White;Female;0;0;40;United-States;<=50K
Row306;26;Private;Assoc-acdm;12;Never-married;Tech-support;Not-in-family;White;Male;0;0;45;United-States;<=50K
Row307;46;Private;Assoc-acdm;12;Never-married;Prof-specialty;Not-in-family;White;Female;0;0;33;United-States;<=50K
Row308;35;Private;Assoc-acdm;12;Married-civ-spouse;Adm-clerical;Husband;White;Male;0;0;40;United-States;>50K
Row309;41;Self-emp-inc;Some-college;10;Married-civ-spouse;Farming-fishing;Husband;White;Male;0;0;54;United-States;>50K
Row310;26;Private;Bachelors;13;Never-married;Sales;Not-in-family;White;Male;0;0;40;United-States;<=50K
Row311;34;Private;Masters;14;Married-civ-spouse;Exec-managerial;Husband;Asian-Pac-Islander;Male;7298;0;35;Taiwan;>50K
Row312;19;;Some-college;10;Never-married;;Own-child;Black;Female;0;0;25;United-States;<=50K
Row313;36;Self-emp-not-inc;Bachelors;13;Divorced;Prof-specialty;Not-in-family;Black;Female;0;0;40;United-States;>50K
Row314;22;Private;Some-college;10;Never-married;Sales;Own-child;White;Male;0;0;15;United-States;<=50K
Row315;24;Private;Some-college;10;Never-married;Machine-op-inspct;Not-in-family;White;Male;0;0;40;United-States;<=50K
Row316;77;Self-emp-not-inc;Some-college;10;Married-civ-spouse;Sales;Husband;White;Male;0;0;40;United-States;<=50K
Row317;22;Private;5th-6th;3;Married-civ-spouse;Machine-op-inspct;Other-relative;White;Female;0;0;40;Mexico;<=50K
Row318;29;Private;Some-college;10;Never-married;Tech-support;Not-in-family;White;Female;0;0;40;United-States;<=50K
Row319;62;Private;HS-grad;9;Widowed;Other-service;Not-in-family;White;Female;0;0;24;United-States;<=50K
Row320;39;Self-emp-not-inc;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;40;United-States;<=50K
Row321;43;Private;Some-college;10;Married-civ-spouse;Craft-repair;Husband;White;Male;0;1485;50;United-States;<=50K
Row322;35;Private;HS-grad;9;Divorced;Transport-moving;Not-in-family;White;Male;0;0;45;United-States;<=50K
Row323;29;Private;11th;7;Never-married;Exec-managerial;Not-in-family;White;Female;0;0;40;United-States;<=50K
Row324;76;Self-emp-not-inc;Masters;14;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;10;United-States;<=50K
Row325;63;Self-emp-not-inc;HS-grad;9;Married-civ-spouse;Farming-fishing;Husband;White;Male;0;0;45;United-States;<=50K
Row326;23;;Assoc-voc;11;Never-married;;Own-child;Black;Female;0;0;15;United-States;<=50K
Row327;43;Private;Some-college;10;Married-civ-spouse;Prof-specialty;Wife;White;Female;0;1887;50;United-States;>50K
Row328;58;Self-emp-not-inc;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0;0;40;United-States;<=50K
Row329;66;Private;HS-grad;9;Never-married;Transport-moving;Not-in-family;White;Male;2050;0;55;United-States;<=50K
Row330;41;Private;Some-college;10;Never-married;Craft-repair;Not-in-family;Black;Male;0;0;45;United-States;<=50K
Row331;26;Private;Bachelors;13;Never-married;Adm-clerical;Not-in-family;White;Male;0;0;40;United-States;<=50K
Row332;47;Private;Assoc-voc;11;Never-married;Other-service;Not-in-family;White;Male;0;0;40;United-States;<=50K
Row333;55;Local-gov;10th;6;Married-civ-spouse;Adm-clerical;Husband;White;Male;0;0;40;United-States;<=50K
Row334;53;Private;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;40;United-States;<=50K
Row335;17;Private;5th-6th;3;Never-married;Other-service;Other-relative;White;Male;0;0;48;Mexico;<=50K
Row336;30;Private;HS-grad;9;Never-married;Craft-repair;Other-relative;White;Male;0;0;40;United-States;<=50K
Row337;49;Private;Masters;14;Never-married;Prof-specialty;Not-in-family;White;Male;0;0;60;United-States;<=50K
Row338;19;Private;HS-grad;9;Never-married;Sales;Unmarried;Black;Male;0;0;30;Haiti;<=50K
Row339;45;Private;HS-grad;9;Married-civ-spouse;Other-service;Husband;Black;Male;0;0;40;United-States;<=50K
Row340;26;Private;Assoc-acdm;12;Never-married;Sales;Not-in-family;White;Male;0;0;40;United-States;<=50K
Row341;38;Private;Assoc-voc;11;Married-civ-spouse;Craft-repair;Husband;White;Male;7298;0;40;United-States;>50K
Row342;36;State-gov;HS-grad;9;Married-civ-spouse;Protective-serv;Husband;White;Male;7298;0;40;United-States;>50K
Row343;33;Private;HS-grad;9;Never-married;Farming-fishing;Not-in-family;White;Male;0;0;20;United-States;<=50K
Row344;22;State-gov;Some-college;10;Never-married;Protective-serv;Own-child;Black;Female;0;0;40;United-States;<=50K
Row345;43;Self-emp-not-inc;Bachelors;13;Never-married;Sales;Not-in-family;White;Male;0;0;42;United-States;<=50K
Row346;67;;11th;7;Married-civ-spouse;;Husband;White;Male;0;0;8;United-States;<=50K
Row347;30;;Assoc-voc;11;Divorced;;Unmarried;White;Female;0;0;40;United-States;<=50K
Row348;56;Private;Assoc-acdm;12;Married-spouse-absent;Other-service;Not-in-family;White;Male;0;0;25;Iran;<=50K
Row349;31;Private;Bachelors;13;Never-married;Prof-specialty;Own-child;White;Male;0;0;25;United-States;<=50K
Row350;33;Private;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;40;United-States;>50K
Row351;26;Private;HS-grad;9;Married-civ-spouse;Other-service;Husband;White;Male;0;0;40;United-States;<=50K
Row352;33;Private;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;40;United-States;>50K
Row353;46;Local-gov;11th;7;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;30;United-States;<=50K
Row354;59;;Bachelors;13;Married-civ-spouse;;Husband;White;Male;0;0;40;United-States;>50K
Row355;38;Federal-gov;HS-grad;9;Married-civ-spouse;Adm-clerical;Husband;White;Male;0;0;40;United-States;>50K
Row356;65;Private;11th;7;Widowed;Other-service;Unmarried;Other;Male;0;0;40;United-States;<=50K
Row357;40;Private;Assoc-voc;11;Married-civ-spouse;Tech-support;Husband;White;Male;0;0;40;United-States;>50K
Row358;42;Private;HS-grad;9;Married-civ-spouse;Adm-clerical;Wife;White;Female;0;0;35;United-States;<=50K
Row359;26;Self-emp-not-inc;9th;5;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;Portugal;<=50K
Row360;36;Private;10th;6;Married-civ-spouse;Other-service;Wife;White;Female;0;0;24;United-States;<=50K
Row361;62;Private;Masters;14;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;40;United-States;>50K
Row362;43;Private;Bachelors;13;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;45;United-States;<=50K
Row363;43;Private;Bachelors;13;Divorced;Exec-managerial;Not-in-family;White;Male;0;1564;45;United-States;>50K
Row364;22;Private;HS-grad;9;Married-spouse-absent;Sales;Not-in-family;White;Male;0;0;55;United-States;<=50K
Row365;28;Private;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States;<=50K
Row366;56;Self-emp-not-inc;Some-college;10;Married-civ-spouse;Sales;Husband;White;Male;0;0;45;United-States;<=50K
Row367;22;Private;Assoc-acdm;12;Never-married;Sales;Not-in-family;White;Female;0;0;15;United-States;<=50K
Row368;57;Private;Bachelors;13;Divorced;Exec-managerial;Not-in-family;White;Female;0;0;45;United-States;>50K
Row369;39;Private;HS-grad;9;Divorced;Sales;Unmarried;White;Female;0;0;40;United-States;<=50K
Row370;26;Federal-gov;Some-college;10;Never-married;Adm-clerical;Unmarried;White;Female;0;0;15;United-States;<=50K
Row371;17;Private;11th;7;Never-married;Other-service;Own-child;White;Male;0;0;10;United-States;<=50K
Row372;40;State-gov;Assoc-voc;11;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0;0;38;United-States;>50K
Row373;45;Private;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;Black;Male;0;0;40;United-States;<=50K
Row374;44;Private;HS-grad;9;Never-married;Craft-repair;Not-in-family;Black;Male;0;0;40;United-States;<=50K
Row375;20;Local-gov;Some-college;10;Never-married;Adm-clerical;Own-child;White;Female;0;0;10;United-States;<=50K
Row376;33;Private;HS-grad;9;Married-civ-spouse;Craft-repair;Wife;White;Female;0;0;40;United-States;<=50K
Row377;23;Private;Some-college;10;Never-married;Sales;Not-in-family;White;Male;0;0;40;United-States;<=50K
Row378;46;Self-emp-not-inc;Masters;14;Divorced;Exec-managerial;Not-in-family;White;Male;0;0;30;United-States;<=50K
Row379;38;Private;HS-grad;9;Married-civ-spouse;Sales;Husband;White;Male;0;0;50;United-States;<=50K
Row380;54;Private;HS-grad;9;Divorced;Transport-moving;Not-in-family;White;Male;0;0;40;United-States;<=50K
Row381;46;Private;5th-6th;3;Divorced;Craft-repair;Not-in-family;White;Female;0;2339;45;United-States;<=50K
Row382;25;Private;Some-college;10;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States;<=50K
Row383;46;Private;Some-college;10;Divorced;Sales;Not-in-family;White;Female;0;0;40;United-States;<=50K
Row384;36;Local-gov;Some-college;10;Married-civ-spouse;Transport-moving;Wife;White;Female;0;0;40;United-States;<=50K
Row385;23;Private;HS-grad;9;Never-married;Other-service;Not-in-family;White;Female;0;0;25;United-States;<=50K
Row386;29;Private;HS-grad;9;Separated;Machine-op-inspct;Not-in-family;White;Male;0;0;40;United-States;<=50K
Row387;44;Private;Some-college;10;Married-civ-spouse;Adm-clerical;Wife;White;Female;0;2415;6;United-States;>50K
Row388;19;Private;Some-college;10;Never-married;Adm-clerical;Own-child;White;Female;0;0;16;United-States;<=50K
Row389;19;Private;HS-grad;9;Never-married;Other-service;Other-relative;White;Female;0;0;40;United-States;<=50K
Row390;35;Private;HS-grad;9;Married-civ-spouse;Other-service;Wife;White;Female;0;0;40;United-States;>50K
Row391;27;Private;Bachelors;13;Never-married;Craft-repair;Not-in-family;White;Male;0;0;50;United-States;<=50K
Row392;46;Self-emp-not-inc;Assoc-acdm;12;Separated;Craft-repair;Not-in-family;White;Male;0;0;40;United-States;<=50K
Row393;34;State-gov;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;7688;0;45;;>50K
Row394;34;Private;HS-grad;9;Never-married;Other-service;Not-in-family;White;Female;0;0;35;United-States;<=50K
Row395;44;Private;Some-college;10;Married-civ-spouse;Tech-support;Husband;White;Male;0;0;40;United-States;<=50K
Row396;45;Private;Some-college;10;Divorced;Handlers-cleaners;Unmarried;White;Female;0;0;40;United-States;<=50K
Row397;20;;HS-grad;9;Never-married;;Other-relative;White;Female;0;0;35;United-States;<=50K
Row398;25;Private;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;55;United-States;>50K
Row399;52;Self-emp-inc;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;50;United-States;>50K
Row400;20;Private;Some-college;10;Never-married;Handlers-cleaners;Own-child;White;Male;0;0;40;United-States;<=50K
Row401;28;Private;Some-college;10;Never-married;Other-service;Not-in-family;White;Female;0;0;40;United-States;<=50K
Row402;50;State-gov;Bachelors;13;Married-civ-spouse;Protective-serv;Husband;White;Male;0;0;40;United-States;>50K
Row403;34;Private;Assoc-voc;11;Divorced;Tech-support;Not-in-family;White;Female;0;0;64;United-States;<=50K
Row404;28;Private;7th-8th;4;Married-civ-spouse;Handlers-cleaners;Husband;Other;Male;0;2179;40;Puerto-Rico;<=50K
Row405;41;Private;Masters;14;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;1977;65;United-States;>50K
Row406;28;Private;HS-grad;9;Married-civ-spouse;Adm-clerical;Husband;White;Male;0;0;40;United-States;<=50K
Row407;46;Self-emp-not-inc;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;25;United-States;<=50K
Row408;28;;Some-college;10;Married-civ-spouse;;Wife;White;Female;0;1887;40;United-States;>50K
Row409;32;Private;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;50;United-States;<=50K
Row410;41;Local-gov;Some-college;10;Divorced;Other-service;Not-in-family;Black;Female;0;0;24;United-States;<=50K
Row411;24;Private;HS-grad;9;Never-married;Handlers-cleaners;Unmarried;Black;Female;0;0;40;United-States;<=50K
Row412;33;Private;Some-college;10;Divorced;Exec-managerial;Unmarried;White;Female;0;0;40;United-States;<=50K
