RowID;age;workclass;education;education-num;marital-status;occupation;relationship;race;sex;capital-gain;capital-loss;hours-per-week;native-country
Row263;26;Private;Bachelors;13;Never-married;Adm-clerical;Own-child;White;Female;0;0;40;United-States
Row264;27;Private;Masters;14;Never-married;Exec-managerial;Not-in-family;White;Female;0;0;40;United-States
Row265;29;Private;Some-college;10;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;3103;0;40;United-States
Row266;61;;HS-grad;9;Married-civ-spouse;;Husband;White;Male;0;0;40;United-States
Row267;29;Private;10th;6;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;25;United-States
Row268;21;;Some-college;10;Never-married;;Own-child;White;Female;0;0;30;United-States
Row269;31;Private;11th;7;Married-civ-spouse;Sales;Wife;White;Female;0;0;20;United-States
Row270;25;Private;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;75;United-States
Row271;58;Private;10th;6;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;40;United-States
Row272;64;Private;Some-college;10;Married-civ-spouse;Exec-managerial;Wife;White;Female;0;0;40;United-States
Row273;46;State-gov;Masters;14;Never-married;Exec-managerial;Not-in-family;White;Male;0;0;38;United-States
Row274;53;;HS-grad;9;Married-civ-spouse;;Husband;White;Male;0;0;35;United-States
Row275;19;Private;HS-grad;9;Never-married;Other-service;Own-child;Amer-Indian-Eskimo;Female;0;0;35;United-States
Row276;42;Private;HS-grad;9;Divorced;Other-service;Not-in-family;Black;Male;0;0;52;United-States
Row277;18;Private;11th;7;Never-married;Handlers-cleaners;Own-child;White;Male;0;0;24;United-States
Row278;58;Self-emp-inc;Bachelors;13;Married-civ-spouse;Craft-repair;Husband;White;Male;15024;0;50;United-States
Row279;20;Private;Some-college;10;Never-married;Protective-serv;Not-in-family;Black;Male;0;0;60;United-States
Row280;35;Federal-gov;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States
Row281;32;Private;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0;0;38;United-States
Row282;23;Private;HS-grad;9;Never-married;Handlers-cleaners;Not-in-family;White;Female;0;0;25;United-States
Row283;31;Private;Some-college;10;Divorced;Tech-support;Unmarried;White;Female;0;0;40;United-States
Row284;33;Private;Bachelors;13;Married-civ-spouse;Sales;Husband;Black;Male;0;0;55;United-States
Row285;41;Private;Some-college;10;Never-married;Machine-op-inspct;Not-in-family;White;Female;0;0;48;United-States
Row286;22;Private;HS-grad;9;Never-married;Machine-op-inspct;Own-child;Black;Male;0;0;40;United-States
Row287;46;Private;Some-college;10;Married-civ-spouse;Protective-serv;Husband;White;Male;0;0;40;United-States
Row288;61;Federal-gov;Some-college;10;Married-civ-spouse;Transport-moving;Husband;Black;Male;0;0;40;United-States
Row289;30;Private;HS-grad;9;Never-married;Exec-managerial;Not-in-family;Black;Male;0;0;40;United-States
Row290;42;Private;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;55;United-States
Row291;63;Private;10th;6;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0;0;40;United-States
Row292;26;Private;Some-college;10;Married-civ-spouse;Sales;Husband;White;Male;0;0;40;United-States
Row293;42;Private;10th;6;Divorced;Adm-clerical;Unmarried;White;Female;0;0;40;United-States
Row294;23;Private;Some-college;10;Married-civ-spouse;Other-service;Husband;White;Male;0;0;40;United-States
Row295;25;Private;HS-grad;9;Never-married;Machine-op-inspct;Unmarried;White;Male;0;1590;40;United-States
Row296;30;Private;9th;5;Married-civ-spouse;Other-service;Husband;White;Male;0;0;32;El-Salvador
Row297;23;Private;HS-grad;9;Never-married;Sales;Own-child;White;Male;0;0;40;United-States
Row298;34;Self-emp-not-inc;Assoc-voc;11;Never-married;Farming-fishing;Not-in-family;White;Male;27828;0;60;United-States
Row299;30;Private;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Other-relative;White;Male;0;2057;48;United-States
Row300;39;Private;Some-college;10;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States
Row301;30;Private;11th;7;Never-married;Handlers-cleaners;Other-relative;White;Male;0;1721;38;Puerto-Rico
Row302;38;Local-gov;Some-college;10;Divorced;Adm-clerical;Unmarried;White;Female;0;0;38;United-States
Row303;26;Private;HS-grad;9;Divorced;Exec-managerial;Own-child;White;Female;0;0;40;United-States
Row304;20;Private;Some-college;10;Never-married;Handlers-cleaners;Own-child;White;Male;0;0;16;United-States
Row305;37;Local-gov;Bachelors;13;Never-married;Prof-specialty;Unmarried;Black;Male;0;0;40;
Row306;33;Private;HS-grad;9;Married-civ-spouse;Adm-clerical;Own-child;White;Female;0;0;40;United-States
Row307;24;Private;Bachelors;13;Never-married;Adm-clerical;Own-child;White;Male;0;0;40;United-States
Row308;42;Self-emp-inc;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;60;United-States
Row309;51;Self-emp-not-inc;HS-grad;9;Married-civ-spouse;Sales;Husband;Asian-Pac-Islander;Male;3103;0;84;Vietnam
Row310;56;Local-gov;Assoc-acdm;12;Married-civ-spouse;Tech-support;Husband;White;Male;0;0;45;United-States
Row311;22;Private;Some-college;10;Never-married;Handlers-cleaners;Own-child;White;Male;0;0;40;United-States
Row312;52;Self-emp-not-inc;Some-college;10;Married-civ-spouse;Farming-fishing;Husband;White;Male;0;0;60;United-States
Row313;44;Private;Bachelors;13;Divorced;Exec-managerial;Unmarried;White;Female;4934;0;45;United-States
Row314;34;Private;HS-grad;9;Married-civ-spouse;Adm-clerical;Wife;White;Female;4064;0;35;United-States
Row315;51;Private;Some-college;10;Divorced;Craft-repair;Not-in-family;White;Male;0;0;42;United-States
Row316;20;;Some-college;10;Never-married;;Not-in-family;White;Male;0;0;40;United-States
Row317;19;Private;Some-college;10;Never-married;Sales;Not-in-family;White;Female;0;0;25;United-States
Row318;37;Private;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;40;United-States
Row319;68;Private;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;Black;Male;0;0;40;United-States
Row320;22;Private;Some-college;10;Divorced;Protective-serv;Not-in-family;White;Male;0;0;40;United-States
Row321;56;Self-emp-inc;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;40;United-States
Row322;37;Private;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States
Row323;52;Private;1st-4th;2;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0;0;40;Mexico
Row324;26;Private;HS-grad;9;Separated;Handlers-cleaners;Own-child;White;Male;0;0;40;Puerto-Rico
Row325;33;Private;Masters;14;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;50;United-States
Row326;45;Local-gov;Masters;14;Divorced;Prof-specialty;Unmarried;White;Female;0;0;42;United-States
Row327;18;Private;11th;7;Never-married;Other-service;Own-child;White;Male;0;0;15;United-States
Row328;43;Self-emp-not-inc;Some-college;10;Married-civ-spouse;Farming-fishing;Husband;White;Male;0;0;60;United-States
Row329;64;Self-emp-not-inc;Doctorate;16;Married-civ-spouse;Prof-specialty;Husband;White;Male;15024;0;50;
Row330;18;Private;HS-grad;9;Never-married;Handlers-cleaners;Own-child;White;Male;0;0;20;United-States
Row331;20;;Some-college;10;Never-married;;Own-child;White;Male;0;0;45;United-States
Row332;57;Private;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States
Row333;41;Private;HS-grad;9;Divorced;Adm-clerical;Unmarried;White;Female;3674;0;42;United-States
Row334;34;Private;Masters;14;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;1887;50;United-States
Row335;19;Private;HS-grad;9;Never-married;Sales;Unmarried;White;Female;0;0;40;United-States
Row336;44;Private;9th;5;Divorced;Other-service;Unmarried;White;Female;0;0;55;Dominican-Republic
Row337;56;Private;10th;6;Widowed;Other-service;Unmarried;White;Female;0;0;40;United-States
Row338;36;Self-emp-inc;HS-grad;9;Married-civ-spouse;Farming-fishing;Husband;White;Male;0;0;80;United-States
Row339;48;Private;Bachelors;13;Divorced;Exec-managerial;Unmarried;White;Female;0;0;48;United-States
Row340;29;Private;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;40;United-States
Row341;33;Private;Bachelors;13;Never-married;Craft-repair;Not-in-family;White;Male;2174;0;40;United-States
Row342;31;Private;5th-6th;3;Married-civ-spouse;Other-service;Husband;White;Male;0;0;40;Mexico
Row343;39;Private;Masters;14;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;45;United-States
Row344;66;Private;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;10605;0;40;United-States
Row345;27;Private;Bachelors;13;Never-married;Prof-specialty;Not-in-family;White;Female;0;0;50;United-States
Row346;39;Private;HS-grad;9;Divorced;Exec-managerial;Unmarried;Black;Female;99999;0;40;United-States
Row347;59;Private;7th-8th;4;Married-civ-spouse;Craft-repair;Husband;White;Male;5178;0;50;United-States
Row348;26;Private;HS-grad;9;Never-married;Other-service;Own-child;White;Female;0;0;40;United-States
Row349;31;Private;Assoc-voc;11;Divorced;Craft-repair;Unmarried;White;Male;0;0;40;United-States
Row350;45;;HS-grad;9;Widowed;;Unmarried;White;Female;0;0;40;Mexico
Row351;23;Private;HS-grad;9;Never-married;Handlers-cleaners;Own-child;White;Male;0;0;30;United-States
Row352;36;Local-gov;HS-grad;9;Divorced;Adm-clerical;Unmarried;White;Female;0;0;40;United-States
Row353;34;Private;Some-college;10;Married-civ-spouse;Other-service;Wife;White;Female;0;0;12;United-States
Row354;32;Private;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;84;United-States
Row355;37;Private;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;Black;Male;0;0;50;United-States
Row356;33;Private;Bachelors;13;Never-married;Sales;Not-in-family;White;Male;0;0;45;United-States
Row357;50;Self-emp-not-inc;Prof-school;15;Married-civ-spouse;Prof-specialty;Husband;White;Male;99999;0;80;United-States
Row358;32;Federal-gov;Assoc-acdm;12;Never-married;Protective-serv;Not-in-family;Black;Male;0;0;40;United-States
Row359;35;Private;Bachelors;13;Never-married;Adm-clerical;Own-child;Black;Female;0;0;40;United-States
Row360;37;Private;11th;7;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States
Row361;44;Private;Some-college;10;Divorced;Craft-repair;Not-in-family;White;Male;0;0;60;United-States
Row362;57;Private;Some-college;10;Divorced;Handlers-cleaners;Other-relative;White;Male;0;0;25;United-States
Row363;29;Local-gov;Some-college;10;Married-civ-spouse;Exec-managerial;Own-child;White;Female;0;0;40;United-States
Row364;55;Private;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;50;United-States
Row365;43;Self-emp-inc;Prof-school;15;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;25;United-States
Row366;43;Private;Some-college;10;Married-civ-spouse;Sales;Husband;White;Male;0;0;70;United-States
Row367;45;Self-emp-not-inc;Some-college;10;Married-civ-spouse;Sales;Husband;White;Male;0;0;60;United-States
Row368;33;Self-emp-not-inc;Masters;14;Married-civ-spouse;Prof-specialty;Wife;White;Female;0;0;8;United-States
Row369;26;Private;10th;6;Divorced;Other-service;Unmarried;White;Female;0;0;40;Germany
Row370;23;Private;Some-college;10;Married-civ-spouse;Sales;Husband;White;Male;0;0;68;United-States
Row371;41;Private;7th-8th;4;Separated;Craft-repair;Not-in-family;White;Male;0;0;40;Mexico
Row372;24;Private;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States
Row373;47;Self-emp-not-inc;Bachelors;13;Married-civ-spouse;Sales;Husband;White;Male;0;0;44;United-States
Row374;34;Self-emp-not-inc;HS-grad;9;Never-married;Craft-repair;Own-child;White;Male;0;0;45;United-States
Row375;40;Private;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;40;United-States
Row376;28;Private;Bachelors;13;Married-civ-spouse;Prof-specialty;Wife;Asian-Pac-Islander;Female;0;1485;40;United-States
Row377;24;Private;HS-grad;9;Never-married;Exec-managerial;Own-child;Asian-Pac-Islander;Female;0;0;40;South
Row378;73;;Some-college;10;Married-civ-spouse;;Husband;White;Male;0;0;10;United-States
Row379;23;Private;HS-grad;9;Never-married;Craft-repair;Other-relative;White;Male;0;0;15;United-States
Row380;43;Self-emp-not-inc;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;Black;Male;0;0;40;United-States
Row381;26;Private;Bachelors;13;Divorced;Tech-support;Not-in-family;White;Female;0;0;40;United-States
Row382;58;Self-emp-not-inc;Doctorate;16;Married-AF-spouse;Exec-managerial;Wife;White;Female;0;1485;35;United-States
Row383;52;Private;HS-grad;9;Widowed;Adm-clerical;Unmarried;Black;Female;0;0;35;United-States
Row384;29;Private;11th;7;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;99;United-States
Row385;47;Private;11th;7;Married-civ-spouse;Other-service;Husband;White;Male;0;0;35;Columbia
Row386;49;Private;HS-grad;9;Divorced;Adm-clerical;Unmarried;Black;Female;0;0;37;United-States
Row387;40;Private;11th;7;Widowed;Adm-clerical;Unmarried;White;Female;0;0;40;United-States
Row388;62;Self-emp-not-inc;HS-grad;9;Married-civ-spouse;Adm-clerical;Wife;White;Female;0;0;40;United-States
Row389;49;Private;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;1977;55;United-States
Row390;50;Private;Bachelors;13;Divorced;Prof-specialty;Other-relative;White;Female;0;0;50;United-States
Row391;31;Private;HS-grad;9;Never-married;Transport-moving;Own-child;Black;Male;0;0;40;United-States
Row392;48;Local-gov;Masters;14;Never-married;Prof-specialty;Not-in-family;White;Female;0;0;50;United-States
Row393;24;Private;HS-grad;9;Never-married;Craft-repair;Unmarried;White;Female;0;0;40;United-States
Row394;41;;HS-grad;9;Never-married;;Own-child;White;Female;3418;0;40;United-States
Row395;37;Private;HS-grad;9;Separated;Machine-op-inspct;Own-child;Asian-Pac-Islander;Male;0;0;60;United-States
Row396;45;Private;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;Asian-Pac-Islander;Male;0;0;45;Japan
Row397;63;;HS-grad;9;Married-civ-spouse;;Husband;White;Male;0;0;16;United-States
Row398;36;Private;Masters;14;Married-civ-spouse;Exec-managerial;Husband;Asian-Pac-Islander;Male;0;0;45;India
Row399;45;Private;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;40;United-States
Row400;41;Private;Bachelors;13;Never-married;Sales;Not-in-family;White;Female;0;0;40;United-States
Row401;26;Private;Assoc-acdm;12;Never-married;Tech-support;Other-relative;White;Female;0;0;20;United-States
Row402;17;Private;11th;7;Never-married;Sales;Own-child;White;Female;0;0;25;United-States
Row403;27;Private;HS-grad;9;Married-civ-spouse;Other-service;Husband;White;Male;0;0;36;
Row404;43;Private;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0;0;65;United-States
Row405;35;Private;HS-grad;9;Never-married;Transport-moving;Own-child;White;Male;0;0;55;United-States
Row406;38;Private;Bachelors;13;Divorced;Adm-clerical;Unmarried;White;Female;0;0;40;United-States
Row407;26;Private;HS-grad;9;Never-married;Machine-op-inspct;Not-in-family;White;Male;0;0;40;United-States
Row408;28;Private;Some-college;10;Never-married;Exec-managerial;Own-child;White;Female;0;0;40;United-States
Row409;38;Private;Bachelors;13;Married-civ-spouse;Prof-specialty;Wife;White;Female;0;0;24;United-States
Row410;36;Private;11th;7;Divorced;Transport-moving;Unmarried;White;Female;0;0;40;United-States
Row411;33;Private;HS-grad;9;Married-civ-spouse;Adm-clerical;Wife;White;Female;0;0;40;United-States
Row412;19;Private;HS-grad;9;Never-married;Handlers-cleaners;Own-child;White;Male;1055;0;70;United-States
Row413;22;;Assoc-acdm;12;Never-married;;Own-child;White;Male;0;0;25;United-States
Row414;42;Federal-gov;10th;6;Married-civ-spouse;Adm-clerical;Husband;White;Male;0;0;40;Mexico
Row415;50;Private;10th;6;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;40;United-States
Row416;30;Private;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0;0;30;United-States
Row417;37;State-gov;Some-college;10;Married-civ-spouse;Prof-specialty;Other-relative;Asian-Pac-Islander;Male;0;0;40;Cambodia
Row418;54;Self-emp-inc;Prof-school;15;Married-civ-spouse;Prof-specialty;Husband;White;Male;99999;0;40;United-States
Row419;52;Self-emp-inc;Bachelors;13;Never-married;Exec-managerial;Not-in-family;White;Male;0;0;40;United-States
Row420;65;Private;1st-4th;2;Married-civ-spouse;Handlers-cleaners;Husband;Other;Male;0;0;40;
Row421;33;Private;HS-grad;9;Divorced;Craft-repair;Not-in-family;White;Female;0;0;40;United-States
Row422;25;Private;Some-college;10;Never-married;Tech-support;Other-relative;White;Male;0;0;40;United-States
Row423;24;Private;Bachelors;13;Never-married;Sales;Not-in-family;White;Male;0;0;45;United-States
Row424;26;Private;Assoc-voc;11;Separated;Adm-clerical;Unmarried;Black;Female;114;0;40;United-States
Row425;39;Private;HS-grad;9;Separated;Adm-clerical;Not-in-family;White;Male;0;0;40;United-States
Row426;59;Private;HS-grad;9;Divorced;Other-service;Not-in-family;White;Female;0;0;40;United-States
Row427;29;Private;Some-college;10;Never-married;Adm-clerical;Unmarried;White;Female;0;0;40;United-States
Row428;47;Private;11th;7;Never-married;Other-service;Own-child;White;Female;0;0;45;United-States
Row429;23;;Some-college;10;Never-married;;Own-child;White;Female;0;0;35;United-States
Row430;64;Self-emp-inc;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;50;United-States
Row431;21;Private;HS-grad;9;Never-married;Other-service;Own-child;Other;Male;0;0;20;United-States
Row432;32;Private;Some-college;10;Married-civ-spouse;Adm-clerical;Wife;Black;Female;0;0;40;United-States
Row433;26;Private;HS-grad;9;Never-married;Exec-managerial;Not-in-family;Black;Female;0;0;37;United-States
Row434;19;;Some-college;10;Never-married;;Own-child;Black;Female;0;0;20;United-States
Row435;62;Self-emp-not-inc;Masters;14;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;40;United-States
Row436;32;Private;Bachelors;13;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;55;United-States
Row437;75;;10th;6;Married-spouse-absent;;Not-in-family;White;Female;0;0;5;United-States
Row438;45;Self-emp-not-inc;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;60;United-States
Row439;31;Private;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;1887;50;United-States
